Age,Income,Credit_Score,Loan_Amount,Employment_Length,Gender,Default
28,189256.12416699532,720,5632.393226026182,31,0,0
71,96879.18131066763,423,50849.72996377356,16,0,0
73,119844.8634164704,387,7525.451023688165,20,1,1
39,34460.63598250777,440,88486.29253515607,40,1,0
50,162229.9496408232,350,75550.65923314048,21,1,0
53,96096.57987588288,704,38486.49565398425,38,1,0
62,164092.722427727,636,64381.64795293769,38,0,0
40,65683.57566007858,665,12090.787376019878,33,1,0
62,96046.17510105381,557,70552.94370930243,13,1,0
62,161578.80854570185,687,82450.50849015548,15,1,0
51,195297.99806785514,344,82352.81920528521,4,1,0
26,30732.594389708396,568,29143.477221374927,17,0,0
41,166242.11193540276,610,27110.873332405838,3,0,0
25,74124.03217287984,577,52618.37110236517,27,1,1
24,119133.79056039298,774,96809.44403105498,26,1,1
53,72216.60769113462,444,92131.77478300245,5,1,0
35,130420.18506223823,534,36604.2096938422,10,1,0
20,83684.50951591559,435,78203.12111212137,20,0,0
45,80050.68037598266,744,92210.45864505428,16,1,1
23,26828.896328468392,652,26831.720106042896,30,0,0
61,46452.87306268608,693,83199.26931069104,33,1,0
61,185074.0757957862,574,27521.66706400848,12,0,0
38,199689.93719718434,683,34984.93046283385,22,1,0
45,160493.70365652916,622,20683.24839422466,0,0,0
57,71626.27245922762,482,51200.900108198635,3,0,1
71,92440.12491984665,739,84487.77853186287,29,0,1
71,153110.6218830949,362,53277.16160611572,30,1,0
18,194332.44023897566,333,13220.560959616656,15,1,0
53,101984.81073128617,776,25925.817290489827,2,0,0
38,169314.03475190743,386,56723.324860852554,11,0,1
77,195512.40606776904,509,58735.558101485454,11,1,0
60,177225.17079008077,761,58113.68445094211,10,1,0
52,60886.954418838846,380,8623.345758115382,15,0,0
30,21445.735497612128,621,75615.89337084067,28,1,0
74,108574.70696991473,714,91033.39169991165,20,0,1
66,115644.94970514803,489,51541.37582526009,4,1,0
71,56225.06561921053,532,72164.09939041443,12,1,1
71,71241.39055042717,691,91487.53371161857,16,0,1
27,157727.56895273845,468,64619.652739853576,11,1,1
70,104662.50656836407,742,67758.24671867405,16,1,1
61,77123.73504804619,467,72419.0369250115,0,1,0
64,132072.6849251455,530,26789.74269395245,7,0,0
70,137496.75607570255,449,58685.109596965915,15,0,0
27,158491.2398313444,849,84375.33633990117,14,1,0
63,48207.67323732545,685,30320.110295814316,18,0,0
30,153473.10541885826,680,89819.87946008917,24,1,0
54,127897.11057987534,574,62417.813026797565,30,0,0
55,30362.93575450348,361,42894.31029187256,1,0,1
41,159940.213085614,766,62695.113178629,24,1,0
19,88954.4506399733,827,40784.13066321856,30,1,0
39,79468.56817933476,449,83965.52458296929,3,1,0
34,100653.52728469418,441,48749.539426692114,3,0,1
53,82311.51391510323,415,90220.12261567933,11,1,1
31,80891.40659778363,364,51471.00000393482,16,1,0
27,165453.9801861126,728,66376.47057410133,20,1,0
52,42410.9457858246,609,99776.69767967821,28,0,0
42,194708.01221434254,729,15549.618259845574,21,0,0
20,119887.69598738178,460,73936.18572460716,35,0,0
64,52926.319715836325,605,14748.350563677423,39,1,0
55,43618.78692770357,660,84047.77021067523,15,1,0
34,126471.71578429686,577,60048.88473503915,14,0,0
29,133939.89989244705,595,93877.79650003946,29,1,1
71,29544.63878536594,850,86729.70359254196,10,0,0
69,63740.34454318145,468,8412.33170941352,12,0,1
41,163183.14581986412,758,14592.95162620723,22,0,0
46,28932.43299383459,306,60515.9219320757,39,0,1
60,173915.9595030865,431,52313.149354265406,40,0,0
42,138469.24577474003,646,17687.947930731014,33,1,0
53,98196.18668537686,552,13806.56359889333,19,1,1
75,82357.91281476486,709,56835.0875607197,1,0,0
77,23464.813492800913,842,5843.233249524948,7,1,1
43,168538.69023533174,654,87499.79499239047,17,0,0
55,45689.93371433686,667,80901.20906045943,6,1,0
18,75717.55853517586,810,78751.62719939784,30,0,0
37,122439.25646530469,832,2583.7175570333657,21,1,1
72,64278.668012825765,827,5716.453397861057,27,0,0
45,109485.28347539624,827,55434.072993922135,24,0,0
33,165681.70917296642,701,99448.1432005236,0,0,0
64,104696.82826224947,474,34889.30389616382,31,0,0
34,190815.92194152728,377,35093.10682412905,24,0,0
57,172550.1116677415,739,14293.51871933635,15,1,0
45,79947.06236541095,848,67759.24457021063,28,0,0
75,91993.1824251088,531,65020.99221040656,23,1,0
29,96198.81086405489,699,11030.919221536748,16,0,0
44,132712.30152641266,512,47273.816419766765,5,0,1
71,71623.23125393716,492,67040.41597337545,13,1,0
70,194464.84498805154,566,49858.097495870774,25,0,0
59,129563.15970863016,425,67761.9946046108,27,0,1
76,91892.29857340404,681,81810.76934571749,35,0,0
64,136101.7667884821,843,68895.72787905499,30,0,0
47,91172.90189534739,801,61995.30934722186,26,0,0
58,167203.2225762954,702,85505.43543750483,1,0,0
51,122211.37289930983,560,90158.26821910903,18,1,1
54,27554.69061309206,686,39499.757280404614,27,0,0
23,51816.236136222935,711,18151.738884664708,20,1,0
24,175698.91514531622,645,81968.17999679701,14,0,0
49,121321.96874422219,393,22161.557622648834,33,0,0
49,191061.8257725029,627,92966.11630515948,39,1,0
70,33036.01631492326,399,3264.9165769684414,2,1,0
42,73146.91341547531,760,92205.84707931105,0,0,1
50,54837.80718312307,614,59329.11626859421,23,1,0
72,119691.25260117251,324,77699.46953477526,26,0,0
75,88902.70959438369,793,40450.76611937604,8,0,0
24,48309.236133750775,652,99179.91289897914,23,0,0
69,135695.34451271844,416,23527.591329062754,16,1,1
74,116533.70584349356,498,27170.022601179302,27,1,1
79,69452.52523333418,578,6091.81195970982,38,1,0
29,106358.844400828,378,94106.8629430824,3,1,0
33,154232.8967074141,723,46146.90105626894,28,0,0
33,56948.901419118534,653,67810.38905721557,27,1,0
60,72723.03440631123,825,69056.63201882123,36,1,0
70,82299.97767694073,840,87575.70713598508,28,1,0
53,154410.7586961857,776,66827.59981399451,28,0,0
30,172446.06791916327,309,56640.097048114534,4,0,1
24,87749.92935948996,802,71321.53389491331,10,0,1
53,73391.75513010527,559,75346.10910130951,1,1,1
64,180100.4165033019,823,19406.866678599716,3,0,0
68,199885.68779468216,305,11857.036858698548,9,0,0
26,140663.65513912385,334,8410.03619807075,38,0,0
49,198196.51069805253,474,38031.29595773113,7,1,1
28,138793.9300043438,741,50302.02374393678,22,1,1
25,152022.84896140848,446,61949.339930696224,26,0,0
50,89958.08027783246,492,95845.4174492714,22,0,1
40,97934.15845982963,312,33747.99420049362,33,0,0
42,45944.41951809113,829,76326.53115565017,34,0,0
73,168095.0026577222,545,53604.404339893605,16,0,1
25,187590.62555969603,413,22788.903276604768,9,1,1
62,132218.86406494016,532,61915.23748374715,1,0,0
39,81856.51552017173,621,96750.44165068066,16,0,0
76,47722.93856738593,837,13306.521625875968,30,0,0
21,67728.12134695669,425,51220.69669037367,15,1,0
57,65973.87575333178,612,6109.227060902294,23,1,0
20,130435.01914944315,810,32800.41359073987,6,0,0
46,190106.7437654488,783,62439.665081805135,18,1,0
58,28688.93965243666,580,84264.6366670447,15,1,1
46,20184.01392700064,582,73302.51375088103,32,1,1
51,128032.7499765786,691,46822.82104333192,35,0,0
51,71130.88317434874,822,91013.05295331051,9,0,0
45,178498.70162101224,681,30968.751837353295,14,0,0
30,78905.05542304706,515,75644.35761229147,2,0,0
32,72152.76809520007,841,47926.89315301859,1,0,0
77,68511.91181929351,415,89964.9397126048,34,1,0
40,46073.50890828394,808,79945.84934372226,26,1,0
61,124675.4853698799,799,90245.49646940242,4,1,0
43,50278.4484201578,570,22210.537045265264,14,0,0
21,96433.60876225236,739,67146.89277950459,35,1,0
43,102974.9694060168,590,74107.87740008236,32,0,0
57,23688.568438035403,338,74499.01226297677,0,0,1
26,23025.31036780565,323,50896.044596266416,11,1,0
72,113638.28397622926,342,2113.8017124473017,40,1,0
22,145286.2518012438,469,26881.64760303842,8,0,1
73,189585.64681047283,639,33006.78662543373,19,1,0
49,52241.47114825192,468,85351.62511089438,29,1,0
37,38586.58569849486,837,84247.69589331781,13,1,0
67,29375.823246887165,771,11363.330299740544,22,0,0
28,98487.48492433105,442,95033.7522953545,28,0,1
32,132166.52612047223,400,19063.291178497606,34,1,1
49,171299.60421522756,774,42021.58567879119,26,1,0
45,142876.07881276365,610,22300.539644964785,26,0,0
39,57504.94203347432,359,86172.91441410639,29,0,1
58,103118.66595133021,328,75190.80115407187,2,0,1
34,183862.34233555794,830,35999.351881892595,11,0,0
76,78813.39124592682,372,68505.98397657949,30,1,0
43,109771.46571654767,693,19252.321532982693,36,0,1
61,192541.76023586543,693,38847.41214522416,26,0,0
24,152247.4410032656,780,38333.65124547271,23,1,0
59,154593.26941550456,772,24555.731490418384,40,1,0
74,65420.12079438097,612,87754.89290870537,39,1,0
43,94645.66129492306,737,68205.7278124335,10,0,0
42,34821.58935740991,623,28713.99174581613,26,0,0
27,129174.65606909606,386,24969.955302274695,8,1,1
76,38671.42961764895,658,2777.393628924666,15,0,0
62,170463.72479707186,496,35311.64312544311,13,0,1
36,166619.68166359942,684,53150.3570482165,29,0,0
28,116048.91820201572,417,28493.383248929265,23,1,1
30,45409.885975465346,797,70345.36936654722,12,1,0
70,24604.216975130268,761,41763.203372115364,32,0,0
25,163407.56015766304,795,32315.465864056117,8,0,0
57,128025.28697841683,546,93966.70822024278,25,0,0
21,147967.334614619,533,27017.286851525765,12,0,0
64,74685.28263254616,716,40427.504389568974,20,0,0
48,111706.89281190462,766,38846.78806355642,28,1,0
45,154491.35069713707,781,24878.636221453584,27,1,0
28,103261.39549648392,664,22530.197241231253,23,0,0
60,128249.16009837156,452,30935.621862526958,12,1,0
18,162151.0871254332,571,86559.3808231869,19,0,1
66,58739.716147948195,691,76941.20583569976,38,0,0
64,31867.200084346816,846,68418.95190184517,6,0,0
69,115728.23194594492,729,46253.19627160685,40,1,0
55,31182.638729617232,488,51267.64447862774,14,1,1
41,157980.31298601558,551,27446.745703852575,24,1,0
71,149458.06057408196,694,8357.275469755845,34,1,0
77,178708.28086375346,518,33773.01511532775,12,1,1
74,135121.17764611292,489,50062.791843244246,7,1,0
64,32095.562735427276,533,6673.991605413912,20,0,1
48,65567.38258813113,531,9735.096903653537,5,0,1
58,165427.73202128947,657,27039.49805557216,9,0,0
63,50083.83511644579,777,37340.9569856834,40,0,0
67,145726.48420667974,728,39938.36430075181,20,1,1
43,160446.67956568603,536,12670.720562512508,13,1,1
66,79420.1236139434,332,23356.31409894409,32,0,0
67,78013.54521252352,512,26903.077954297263,24,1,0
22,120404.48261764644,678,7695.852743923373,18,1,0
37,175031.53989585748,301,33283.87035838003,8,1,1
69,60303.1163444265,749,8149.935702795216,36,1,0
58,189426.4752876325,726,70642.32646785733,35,1,1
28,127841.36326761948,578,39218.72888917373,35,1,0
73,198582.7648434097,513,33348.4865484591,14,0,1
71,36130.47031915808,584,13525.694978857082,4,1,1
50,42781.18457121663,842,23423.861889044685,16,1,0
67,168795.5246684269,573,24037.815684973237,29,0,0
55,175656.06120869287,310,98535.217272457,6,0,1
44,100182.5639067681,346,83699.58857134084,5,0,0
51,148532.8117056203,814,2510.966871709731,14,0,0
32,176160.31174019692,737,62066.822486079494,9,0,0
49,27763.00187938916,726,26335.099545770452,5,0,1
78,123311.07613878655,731,11333.315953138843,40,0,0
75,173626.51997476813,429,70854.37654885571,12,0,0
38,91667.89002525949,321,14028.949397366574,13,0,0
63,74429.04910023684,688,44930.33717344383,0,1,0
22,163227.20331707076,434,63584.3513191525,32,1,0
23,80441.58503051051,831,55894.98085934388,18,0,0
55,20571.37367321058,519,97785.28073197155,8,0,0
79,192723.06577323182,632,78788.51869912974,36,0,0
39,126582.18254318333,429,77645.14423662148,11,1,0
79,167513.22536781282,331,36203.94401402209,4,0,1
35,168554.2812216886,724,1831.1537163300281,5,1,0
31,31953.875667091907,597,73706.68203739815,10,1,0
27,50754.83588956366,803,99973.47634527157,37,1,0
63,76001.72253673653,656,41182.03166661794,9,1,0
30,77725.87130743811,754,98566.33139675463,14,0,0
48,138581.5011825643,700,15029.102843900297,38,0,0
47,132163.92573548327,754,30354.722812035023,27,0,0
20,109026.16004176647,333,17901.966242504597,2,0,0
47,58027.47181557823,547,48042.421319754765,15,0,0
23,88757.02454425461,341,79901.15874921482,16,1,0
46,117846.91432373051,422,34725.50746225743,35,1,0
25,104237.36589870954,326,90716.66477803528,18,0,1
61,42912.65595711411,761,54938.21091964872,3,1,1
62,136911.8888303463,446,47077.01696044585,24,1,0
60,33149.3198259189,795,78916.54837733235,26,0,0
61,88075.04295459445,785,11042.906207136672,11,1,0
50,147805.28258154122,759,77601.49464985679,26,1,0
34,23604.23621354717,427,25052.248017109843,3,0,1
65,122596.9074281569,675,28800.44217114052,23,1,0
28,80213.77534579352,382,60345.92355868791,16,0,0
30,21589.731816092204,834,90291.50807957431,25,1,1
67,54268.98879097494,822,58262.28802731562,17,1,0
28,189370.3147887178,402,65245.98553065421,21,0,0
48,113806.80299091627,818,77882.86437092214,5,1,0
45,199500.89683324372,661,26673.15114025619,18,1,0
61,114467.01506565341,555,82896.13360761011,36,0,0
23,117908.55421224829,546,42378.05475764782,33,1,0
58,90531.74232791344,491,18389.91365562509,10,1,1
33,75807.27537165457,834,35661.689866651366,23,0,0
21,65278.199563930066,613,25366.980060104306,36,0,0
52,81815.7109035213,575,23642.646908428942,22,1,0
77,102773.19456207778,672,28973.756673197448,39,1,0
65,54558.55104154221,743,18912.15065946686,3,0,0
73,60477.516525025254,494,67102.47395118164,17,1,1
76,68878.05836031905,557,58419.1839464766,29,0,1
43,100866.78054755105,659,65195.74740535942,14,1,0
79,137506.40602656375,847,35028.747658987886,36,0,1
74,174106.3070515317,407,77203.60685483039,22,0,0
29,71683.7306936858,323,13831.26535446231,11,0,1
28,53071.10126145872,764,57542.53423667466,3,0,0
54,88192.54367309989,321,28269.84425240092,3,1,0
42,180988.95374693404,801,53233.38016906353,40,1,0
35,21774.931100685106,800,33040.08034878368,40,0,0
36,142016.35089039418,706,79260.66474403824,13,0,0
40,105888.80835408467,629,89235.91204497137,7,0,0
72,48988.31869292241,585,74515.54111379149,22,1,0
55,77783.874729404,446,18382.78757207543,0,0,1
71,60491.0078978661,683,28211.82294044787,10,1,0
35,178009.79022022203,310,92016.44848632316,26,1,0
43,106737.20911009825,575,44284.792638161925,3,0,0
23,121356.9700170487,602,94176.86052557742,28,1,0
21,126863.77148066371,503,39852.717197364414,16,1,0
61,135131.0824284241,644,95225.69139847571,18,0,0
68,109200.0242676674,565,92648.15978559977,23,1,1
46,23217.235550536847,321,66392.16210867501,40,0,0
76,80250.08364463734,835,1873.8777976887811,31,1,0
78,53097.18332977842,395,40633.13351561775,30,0,0
51,142425.71172410186,744,91212.277839864,15,1,0
34,30206.837246608397,562,88625.91862170336,31,1,1
60,121484.61040009596,682,19551.392209515252,33,1,0
60,57913.71000937417,849,40519.06710094116,34,0,0
70,190792.250924071,691,83715.4828600677,36,1,1
33,80397.36959357638,839,58209.90747175538,15,1,0
19,78539.81444743415,391,84882.62411117386,20,1,0
51,186209.24023833027,458,82830.17106040774,12,0,1
72,95122.62565474544,527,90840.71868829582,17,0,0
25,193315.2201534336,772,12604.838231263588,1,0,0
30,24350.663384030628,671,15376.29900389805,32,1,1
59,75142.02353638633,675,9198.093867936199,40,1,0
25,139914.7328479576,336,93591.61526844773,17,0,0
47,180354.25361497494,336,48041.07605341142,27,0,0
49,66153.0067414911,400,7368.203064762367,36,1,0
53,187485.96655346028,842,32831.46034889008,34,1,0
64,126941.86396985388,489,35789.851471866714,36,1,1
47,164181.4837756249,811,81146.42252419896,11,0,0
18,91497.3147752415,389,73812.21232492138,39,1,0
60,58192.468862037196,305,69249.31790669433,7,0,0
56,184022.37478058477,438,3164.4917065464947,24,0,1
34,187964.45631311936,394,91158.8838462115,6,0,1
76,109563.52594774439,685,22339.971424658415,1,0,0
37,21169.102879866172,422,63277.079064575104,32,1,1
41,39760.93166067281,584,7120.085258130497,32,0,1
67,123145.03284170992,665,9071.083095333397,39,1,0
39,24279.80641433952,789,1948.1523168820927,22,0,0
46,91444.14631760515,624,57026.83680998773,4,0,1
39,74606.59020296227,706,63308.58729207357,13,0,0
61,148582.68957239686,818,5995.768020089647,7,0,1
26,30004.161130628352,376,29758.00359163985,19,1,1
54,107971.62841591175,533,85293.98700362365,17,1,0
27,124240.56857760895,783,11029.528315468497,22,1,0
53,131112.39368947118,763,22438.16929077979,28,1,0
54,92928.38096304935,570,43014.72963877028,6,0,1
45,74786.20101731917,766,84385.13616067848,23,1,0
45,142848.74607268677,768,26230.05639304522,24,1,0
59,172562.4286584491,846,99716.56452097087,13,0,0
80,144851.17480091818,569,36170.919500714306,37,0,0
60,187778.4257822999,677,39258.41718987869,2,0,0
38,149107.4345644269,476,13088.514218848639,13,1,1
41,157631.3721224513,573,68339.59218479655,2,1,1
59,50222.57538837599,326,25103.05309566368,8,0,1
77,95517.13601480811,359,63257.89193420958,6,1,0
57,107309.95957207374,516,23092.615111889732,25,0,0
19,66132.76921302937,569,39399.354455420325,6,0,1
72,115137.17486413181,415,85810.53710348734,6,1,0
25,72342.54995993254,544,74151.68523593294,35,0,1
65,143750.37670479488,384,16304.49909442862,12,1,1
44,104651.92580657166,749,61163.108570036035,2,0,0
39,102585.25176842642,835,63235.42451570713,19,0,0
54,197055.65558590612,388,9966.278876684242,8,0,1
44,90640.07273766267,848,47114.75977925764,21,0,0
74,85213.17786612229,806,26806.171171093185,32,1,0
46,77348.7868308778,707,47245.88413358481,22,0,0
20,181054.85977564365,570,77930.02814096463,22,0,0
61,109410.28869767208,823,16667.696421221648,37,1,0
30,128002.60594651439,793,13207.116353216334,25,0,0
62,52547.3262204311,747,27662.333015471522,31,1,0
27,117369.62480088684,842,95275.26958431174,27,1,0
53,69436.67471632789,649,75034.59690731167,29,1,1
26,151514.64582731796,627,2926.130418640112,39,0,0
71,169855.1027826288,585,40699.47940585429,16,1,1
73,148665.92458362997,334,26482.399928958133,17,0,0
72,151443.94992864633,832,64176.31226884522,24,1,1
44,112245.44674151306,787,46469.95289988512,3,1,0
51,148181.25014014434,786,96485.35396153014,25,1,0
68,96083.64839146884,444,22678.86664743958,30,0,0
18,137268.04763533035,823,59197.785183895125,11,1,0
49,66627.05782169264,445,70320.79148403204,17,1,0
42,32556.262216161827,802,82730.88444519279,9,0,0
46,94425.18754195434,826,41290.1320123727,35,1,0
24,103120.0680404882,571,69005.26885809067,1,1,1
